OrderDetailID,OrderID,ProductID,Ποσότητα,Τιμή_Μονάδας,Έκπτωση_%,Επιστροφή,Βαθμολογία
956,ORD000320,PROD00014,2,23.3,18.4,True,2.0
957,ORD000321,PROD00024,2,263.77,21.5,True,
958,ORD000322,PROD00027,2,391.77,11.6,True,2.0
959,ORD000322,PROD00007,8,484.97,18.2,True,5.0
960,ORD000323,PROD00057,3,102.45,15.2,True,
961,ORD000324,PROD00034,9,146.25,17.3,True,1.0
962,ORD000324,PROD00019,4,229.88,5.6,False,2.0
963,ORD000325,PROD00051,10,102.06,8.9,False,3.0
964,ORD000325,PROD00082,4,200.97,12.8,False,5.0
965,ORD000326,PROD00084,5,215.92,8.4,True,
966,ORD000327,PROD00064,6,55.83,27.1,True,4.0
967,ORD000328,PROD00087,8,339.18,0.4,True,3.0
968,ORD000329,PROD00087,6,339.18,13.5,False,3.0
969,ORD000329,PROD00009,8,73.31,9.4,True,
970,ORD000329,PROD00073,3,26.73,1.3,False,4.0
971,ORD000329,PROD00034,6,146.25,27.7,False,4.0
972,ORD000329,PROD00094,8,98.23,4.6,False,1.0
973,ORD000330,PROD00041,3,407.26,12.0,True,2.0
974,ORD000330,PROD00049,3,9.63,17.8,True,
975,ORD000331,PROD00051,8,102.06,4.5,False,
976,ORD000332,PROD00051,5,102.06,6.8,False,4.0
977,ORD000332,PROD00021,7,498.27,13.1,True,1.0
978,ORD000332,PROD00039,6,382.67,28.8,True,4.0
979,ORD000332,PROD00071,10,235.94,8.7,True,4.0
980,ORD000333,PROD00054,1,5.97,28.7,True,3.0
981,ORD000333,PROD00063,10,173.11,12.9,True,5.0
982,ORD000334,PROD00044,3,439.75,11.1,False,
983,ORD000334,PROD00093,8,81.08,11.1,True,
984,ORD000334,PROD00048,6,92.71,20.6,False,4.0
985,ORD000335,PROD00072,6,184.59,20.9,True,5.0
986,ORD000335,PROD00044,4,439.75,21.2,True,2.0
987,ORD000335,PROD00074,8,424.53,16.9,True,1.0
988,ORD000336,PROD00097,2,166.75,15.9,False,3.0
989,ORD000336,PROD00019,2,229.88,13.5,True,3.0
990,ORD000336,PROD00080,3,261.85,10.9,True,2.0
991,ORD000336,PROD00042,1,300.94,9.8,False,3.0
992,ORD000337,PROD00063,9,173.11,6.0,True,5.0
993,ORD000337,PROD00041,10,407.26,3.6,True,2.0
994,ORD000337,PROD00078,9,395.85,24.0,False,
995,ORD000338,PROD00055,5,341.69,6.1,False,
996,ORD000338,PROD00090,7,173.63,2.4,False,2.0
997,ORD000338,PROD00002,8,404.37,18.8,True,3.0
998,ORD000338,PROD00039,2,382.67,28.1,False,
999,ORD000339,PROD00059,6,389.0,28.7,True,
1000,ORD000339,PROD00037,6,256.77,16.6,False,
1001,ORD000339,PROD00021,7,498.27,16.5,False,4.0
1002,ORD000339,PROD00076,3,405.7,9.8,True,3.0
1003,ORD000339,PROD00017,10,288.36,22.7,True,1.0
1004,ORD000340,PROD00064,2,55.83,4.2,True,2.0
1005,ORD000340,PROD00009,2,73.31,22.6,False,4.0
1006,ORD000341,PROD00097,7,166.75,16.4,False,4.0
1007,ORD000341,PROD00009,3,73.31,16.4,True,4.0
1008,ORD000341,PROD00064,3,55.83,3.5,False,
1009,ORD000342,PROD00083,9,377.05,0.7,True,1.0
1010,ORD000343,PROD00098,3,372.86,28.6,True,3.0
1011,ORD000343,PROD00030,7,323.74,22.7,False,
1012,ORD000344,PROD00064,7,55.83,16.5,True,
1013,ORD000344,PROD00004,1,463.68,6.3,False,
1014,ORD000344,PROD00086,2,463.67,17.4,False,2.0
1015,ORD000345,PROD00028,10,78.75,8.4,False,2.0
1016,ORD000345,PROD00020,4,240.75,22.6,False,3.0
1017,ORD000345,PROD00069,5,393.71,11.8,False,4.0
1018,ORD000345,PROD00001,10,108.67,29.0,False,
1019,ORD000346,PROD00006,7,367.61,24.1,True,
1020,ORD000347,PROD00095,4,20.87,26.6,False,1.0
1021,ORD000347,PROD00096,4,106.92,17.0,False,
1022,ORD000347,PROD00039,1,382.67,9.3,True,3.0
1023,ORD000347,PROD00089,4,433.41,15.0,False,4.0
1024,ORD000347,PROD00087,7,339.18,18.1,True,4.0
1025,ORD000348,PROD00077,10,99.88,3.2,True,5.0
1026,ORD000348,PROD00037,1,256.77,25.7,False,3.0
1027,ORD000348,PROD00086,8,463.67,11.4,True,
1028,ORD000348,PROD00032,6,404.43,6.5,True,3.0
1029,ORD000348,PROD00010,2,360.22,8.4,True,
1030,ORD000349,PROD00016,5,421.58,4.3,False,2.0
1031,ORD000350,PROD00082,1,200.97,26.4,False,
1032,ORD000351,PROD00012,4,443.46,13.7,False,
1033,ORD000352,PROD00062,4,310.56,2.0,False,
1034,ORD000352,PROD00009,8,73.31,13.0,False,1.0
1035,ORD000352,PROD00094,10,98.23,26.9,True,3.0
1036,ORD000352,PROD00089,5,433.41,21.6,True,1.0
1037,ORD000352,PROD00020,5,240.75,28.9,True,
1038,ORD000353,PROD00001,7,108.67,16.8,False,1.0
1039,ORD000353,PROD00084,5,215.92,10.9,False,4.0
1040,ORD000353,PROD00006,9,367.61,4.9,False,5.0
1041,ORD000353,PROD00073,3,26.73,9.6,False,5.0
1042,ORD000354,PROD00048,5,92.71,4.4,False,4.0
1043,ORD000354,PROD00060,6,458.77,28.8,True,2.0
1044,ORD000354,PROD00045,6,332.83,27.7,False,5.0
1045,ORD000354,PROD00099,3,303.84,26.7,False,2.0
1046,ORD000355,PROD00044,10,439.75,4.2,True,4.0
1047,ORD000355,PROD00070,2,212.25,24.7,True,5.0
1048,ORD000355,PROD00081,1,320.86,15.6,True,
1049,ORD000355,PROD00096,9,106.92,19.9,True,3.0
1050,ORD000355,PROD00021,8,498.27,3.5,False,4.0
1051,ORD000356,PROD00085,7,93.89,20.6,True,
1052,ORD000356,PROD00051,8,102.06,4.7,True,5.0
1053,ORD000356,PROD00029,2,479.25,14.9,True,3.0
1054,ORD000356,PROD00074,4,424.53,22.7,False,5.0
1055,ORD000356,PROD00045,2,332.83,28.5,True,
1056,ORD000357,PROD00038,2,244.66,6.2,True,
1057,ORD000358,PROD00016,7,421.58,0.3,False,3.0
1058,ORD000358,PROD00055,4,341.69,9.1,False,5.0
1059,ORD000358,PROD00046,1,7.12,20.4,True,3.0
1060,ORD000358,PROD00085,1,93.89,7.7,False,4.0
1061,ORD000359,PROD00099,10,303.84,26.4,False,4.0
1062,ORD000359,PROD00013,1,225.86,28.9,True,5.0
1063,ORD000359,PROD00055,2,341.69,2.5,True,3.0
1064,ORD000359,PROD00089,4,433.41,18.1,False,
1065,ORD000359,PROD00076,5,405.7,16.6,False,
1066,ORD000360,PROD00013,10,225.86,25.9,True,4.0
1067,ORD000360,PROD00002,2,404.37,15.1,False,
1068,ORD000360,PROD00088,10,386.19,11.6,True,
1069,ORD000360,PROD00017,2,288.36,20.9,False,
1070,ORD000361,PROD00038,6,244.66,12.8,True,1.0
1071,ORD000361,PROD00021,4,498.27,14.5,True,
1072,ORD000361,PROD00006,3,367.61,23.2,True,2.0
1073,ORD000361,PROD00077,6,99.88,26.0,False,
1074,ORD000362,PROD00090,3,173.63,4.0,True,3.0
1075,ORD000362,PROD00015,7,379.74,0.6,False,1.0
1076,ORD000362,PROD00013,7,225.86,14.2,False,4.0
1077,ORD000362,PROD00022,2,357.02,2.0,False,3.0
1078,ORD000363,PROD00052,2,278.13,0.7,True,2.0
1079,ORD000363,PROD00065,8,243.29,19.8,False,4.0
1080,ORD000363,PROD00032,2,404.43,29.1,True,1.0
1081,ORD000363,PROD00018,9,358.6,1.2,True,
1082,ORD000364,PROD00096,7,106.92,0.3,True,1.0
1083,ORD000364,PROD00090,2,173.63,15.7,False,1.0
1084,ORD000365,PROD00018,8,358.6,24.0,True,4.0
1085,ORD000365,PROD00041,8,407.26,6.4,True,5.0
1086,ORD000365,PROD00032,2,404.43,4.4,True,2.0
1087,ORD000366,PROD00062,9,310.56,29.7,True,2.0
1088,ORD000367,PROD00081,7,320.86,1.8,False,
1089,ORD000367,PROD00047,6,271.63,23.4,True,
1090,ORD000367,PROD00029,6,479.25,11.7,True,2.0
1091,ORD000367,PROD00034,8,146.25,18.4,False,2.0
1092,ORD000368,PROD00077,5,99.88,14.9,True,1.0
1093,ORD000368,PROD00067,7,237.41,2.0,True,2.0
1094,ORD000369,PROD00048,5,92.71,11.8,False,3.0
1095,ORD000370,PROD00069,5,393.71,25.7,False,4.0
1096,ORD000370,PROD00078,10,395.85,20.9,True,1.0
1097,ORD000370,PROD00042,8,300.94,29.3,True,
1098,ORD000371,PROD00035,9,309.17,6.8,False,5.0
1099,ORD000371,PROD00037,4,256.77,10.5,False,
1100,ORD000371,PROD00077,6,99.88,15.5,False,
1101,ORD000372,PROD00055,10,341.69,26.7,True,3.0
1102,ORD000372,PROD00086,4,463.67,20.6,False,5.0
1103,ORD000372,PROD00085,6,93.89,6.1,False,2.0
1104,ORD000372,PROD00025,2,75.36,21.7,False,2.0
1105,ORD000372,PROD00099,10,303.84,23.7,False,
1106,ORD000373,PROD00048,5,92.71,28.0,False,2.0
1107,ORD000373,PROD00032,5,404.43,18.2,False,
1108,ORD000373,PROD00051,7,102.06,24.4,False,
1109,ORD000373,PROD00062,4,310.56,24.4,False,4.0
1110,ORD000374,PROD00075,4,192.57,8.0,False,4.0
1111,ORD000374,PROD00036,10,209.35,3.2,False,1.0
1112,ORD000374,PROD00066,3,294.34,5.4,False,1.0
1113,ORD000374,PROD00073,1,26.73,25.4,False,
1114,ORD000374,PROD00054,9,5.97,8.1,True,4.0
1115,ORD000375,PROD00006,10,367.61,1.8,True,5.0
1116,ORD000375,PROD00085,5,93.89,8.5,True,
1117,ORD000376,PROD00078,6,395.85,25.2,True,
1118,ORD000376,PROD00074,10,424.53,9.5,True,
1119,ORD000376,PROD00097,7,166.75,6.1,True,1.0
1120,ORD000376,PROD00035,10,309.17,22.2,False,1.0
1121,ORD000376,PROD00071,2,235.94,7.4,False,
1122,ORD000377,PROD00079,5,365.01,3.2,True,4.0
1123,ORD000377,PROD00022,10,357.02,25.8,False,2.0
1124,ORD000377,PROD00023,2,472.31,25.4,False,4.0
1125,ORD000377,PROD00029,3,479.25,22.2,False,4.0
1126,ORD000378,PROD00070,5,212.25,6.2,False,5.0
1127,ORD000379,PROD00042,9,300.94,18.5,False,3.0
1128,ORD000379,PROD00003,3,496.86,21.1,False,
1129,ORD000379,PROD00064,7,55.83,6.2,False,3.0
1130,ORD000380,PROD00092,4,212.48,11.4,False,5.0
1131,ORD000380,PROD00038,4,244.66,19.4,True,1.0
1132,ORD000381,PROD00074,1,424.53,14.7,False,1.0
1133,ORD000381,PROD00045,7,332.83,7.6,True,
1134,ORD000381,PROD00047,5,271.63,14.4,True,
1135,ORD000381,PROD00049,10,9.63,19.4,True,4.0
1136,ORD000382,PROD00007,2,484.97,21.2,True,
1137,ORD000382,PROD00098,9,372.86,1.5,True,3.0
1138,ORD000382,PROD00030,8,323.74,4.5,True,3.0
1139,ORD000383,PROD00030,5,323.74,5.0,True,
1140,ORD000383,PROD00053,2,133.51,18.6,True,
1141,ORD000384,PROD00055,4,341.69,18.1,True,
1142,ORD000384,PROD00022,2,357.02,8.1,True,4.0
1143,ORD000384,PROD00031,9,330.84,22.8,True,
1144,ORD000384,PROD00003,3,496.86,7.4,True,2.0
1145,ORD000385,PROD00066,9,294.34,26.8,False,
1146,ORD000385,PROD00003,1,496.86,14.1,True,
1147,ORD000385,PROD00065,10,243.29,25.0,False,4.0
1148,ORD000386,PROD00091,4,190.48,4.9,True,
1149,ORD000386,PROD00015,7,379.74,4.1,False,4.0
1150,ORD000387,PROD00071,9,235.94,14.0,False,5.0
1151,ORD000387,PROD00070,7,212.25,22.5,False,
1152,ORD000387,PROD00093,8,81.08,3.8,True,
1153,ORD000387,PROD00052,10,278.13,29.8,False,
1154,ORD000388,PROD00049,6,9.63,14.6,True,
1155,ORD000388,PROD00039,3,382.67,13.5,True,3.0
1156,ORD000388,PROD00048,7,92.71,7.3,True,4.0
1157,ORD000388,PROD00004,5,463.68,14.6,False,3.0
1158,ORD000389,PROD00060,7,458.77,28.8,True,1.0
1159,ORD000389,PROD00017,5,288.36,11.2,False,4.0
1160,ORD000390,PROD00010,9,360.22,16.5,True,4.0
1161,ORD000390,PROD00077,2,99.88,10.6,True,5.0
1162,ORD000390,PROD00038,3,244.66,0.3,True,
1163,ORD000390,PROD00046,9,7.12,8.1,True,5.0
1164,ORD000391,PROD00004,6,463.68,24.0,False,3.0
1165,ORD000391,PROD00058,5,421.05,11.0,True,4.0
1166,ORD000391,PROD00052,7,278.13,22.9,True,5.0
1167,ORD000392,PROD00065,8,243.29,21.9,False,
1168,ORD000392,PROD00009,4,73.31,2.8,False,
1169,ORD000392,PROD00020,4,240.75,1.3,False,
1170,ORD000392,PROD00049,3,9.63,5.8,True,2.0
1171,ORD000392,PROD00043,7,84.9,16.4,False,2.0
1172,ORD000393,PROD00009,3,73.31,25.8,False,1.0
1173,ORD000394,PROD00060,8,458.77,3.4,False,3.0
1174,ORD000394,PROD00022,10,357.02,21.8,False,3.0
1175,ORD000395,PROD00072,6,184.59,15.8,False,2.0
1176,ORD000395,PROD00071,4,235.94,24.4,False,3.0
1177,ORD000395,PROD00095,9,20.87,9.0,False,
1178,ORD000395,PROD00043,10,84.9,9.0,False,
1179,ORD000395,PROD00081,3,320.86,16.7,True,2.0
1180,ORD000396,PROD00020,9,240.75,10.9,False,3.0
1181,ORD000396,PROD00013,5,225.86,2.4,True,1.0
1182,ORD000396,PROD00090,6,173.63,27.8,True,4.0
1183,ORD000396,PROD00070,3,212.25,12.4,True,3.0
1184,ORD000397,PROD00040,4,189.79,14.6,False,4.0
1185,ORD000398,PROD00028,4,78.75,18.3,True,5.0
1186,ORD000398,PROD00052,6,278.13,17.8,True,
1187,ORD000398,PROD00056,2,161.54,23.9,True,
1188,ORD000398,PROD00031,7,330.84,14.8,True,2.0
1189,ORD000398,PROD00037,1,256.77,0.1,True,
1190,ORD000399,PROD00047,6,271.63,20.0,True,
1191,ORD000399,PROD00087,5,339.18,9.9,True,1.0
1192,ORD000399,PROD00088,1,386.19,18.4,True,4.0
1193,ORD000400,PROD00014,10,23.3,25.1,True,3.0
1194,ORD000400,PROD00035,3,309.17,1.9,False,
1195,ORD000400,PROD00076,9,405.7,2.9,True,1.0
1196,ORD000400,PROD00038,7,244.66,25.6,True,4.0
1197,ORD000401,PROD00066,7,294.34,12.5,True,3.0
1198,ORD000401,PROD00040,6,189.79,6.3,False,
1199,ORD000401,PROD00038,3,244.66,1.1,True,1.0
1200,ORD000402,PROD00014,3,23.3,4.5,True,
1201,ORD000402,PROD00058,6,421.05,20.6,True,4.0
1202,ORD000403,PROD00016,10,421.58,9.1,True,1.0
1203,ORD000403,PROD00083,6,377.05,4.7,True,1.0
1204,ORD000403,PROD00086,1,463.67,25.2,False,4.0
1205,ORD000403,PROD00071,8,235.94,19.7,False,3.0
1206,ORD000404,PROD00018,7,358.6,19.8,True,
1207,ORD000404,PROD00042,3,300.94,28.6,False,
1208,ORD000404,PROD00096,6,106.92,4.4,True,
1209,ORD000404,PROD00091,10,190.48,14.9,False,2.0
1210,ORD000405,PROD00005,6,256.12,21.3,False,1.0
1211,ORD000405,PROD00099,8,303.84,23.1,True,
1212,ORD000405,PROD00002,6,404.37,20.4,False,5.0
1213,ORD000405,PROD00081,10,320.86,18.4,True,1.0
1214,ORD000406,PROD00093,9,81.08,29.9,False,
1215,ORD000406,PROD00076,6,405.7,0.5,True,4.0
1216,ORD000406,PROD00071,8,235.94,27.4,True,5.0
1217,ORD000406,PROD00038,4,244.66,13.5,False,1.0
1218,ORD000407,PROD00086,5,463.67,11.8,True,1.0
1219,ORD000407,PROD00075,4,192.57,28.6,False,
1220,ORD000408,PROD00056,1,161.54,28.8,False,5.0
1221,ORD000409,PROD00003,5,496.86,23.1,True,5.0
1222,ORD000409,PROD00065,4,243.29,16.0,False,2.0
1223,ORD000409,PROD00094,7,98.23,16.8,False,
1224,ORD000409,PROD00099,4,303.84,0.4,False,
1225,ORD000410,PROD00062,2,310.56,3.9,False,
1226,ORD000410,PROD00003,5,496.86,20.2,False,
1227,ORD000411,PROD00027,2,391.77,23.0,False,5.0
1228,ORD000411,PROD00094,9,98.23,19.2,True,1.0
1229,ORD000411,PROD00021,1,498.27,28.6,True,3.0
1230,ORD000411,PROD00047,3,271.63,3.4,False,5.0
1231,ORD000412,PROD00060,10,458.77,8.3,True,1.0
1232,ORD000412,PROD00066,6,294.34,5.3,True,3.0
1233,ORD000412,PROD00016,1,421.58,27.3,True,2.0
1234,ORD000412,PROD00062,3,310.56,10.3,True,3.0
1235,ORD000412,PROD00086,1,463.67,10.2,False,4.0
1236,ORD000413,PROD00066,7,294.34,6.4,True,4.0
1237,ORD000414,PROD00096,8,106.92,16.7,False,3.0
1238,ORD000414,PROD00090,4,173.63,27.0,True,1.0
1239,ORD000414,PROD00009,10,73.31,10.7,False,4.0
1240,ORD000414,PROD00030,1,323.74,29.1,False,
1241,ORD000414,PROD00085,2,93.89,17.8,True,4.0
1242,ORD000415,PROD00071,2,235.94,18.7,True,3.0
1243,ORD000415,PROD00093,4,81.08,9.4,False,
1244,ORD000415,PROD00098,2,372.86,1.6,False,2.0
1245,ORD000415,PROD00044,5,439.75,24.5,True,
1246,ORD000416,PROD00010,5,360.22,22.2,False,
1247,ORD000416,PROD00068,5,122.51,9.8,True,5.0
1248,ORD000416,PROD00047,10,271.63,18.0,True,1.0
1249,ORD000416,PROD00064,5,55.83,23.0,False,2.0
1250,ORD000417,PROD00028,5,78.75,9.3,True,5.0
1251,ORD000417,PROD00075,10,192.57,26.1,False,3.0
1252,ORD000417,PROD00011,2,35.43,26.9,True,4.0
1253,ORD000417,PROD00030,2,323.74,19.7,False,2.0
1254,ORD000417,PROD00007,2,484.97,2.8,True,
1255,ORD000418,PROD00006,9,367.61,3.2,True,5.0
1256,ORD000418,PROD00061,4,307.32,2.5,True,
1257,ORD000418,PROD00047,10,271.63,21.0,True,1.0
1258,ORD000418,PROD00052,8,278.13,6.6,True,
1259,ORD000419,PROD00031,5,330.84,17.3,True,2.0
1260,ORD000419,PROD00053,1,133.51,12.9,False,
1261,ORD000419,PROD00001,9,108.67,8.8,True,5.0
1262,ORD000419,PROD00088,7,386.19,27.3,False,
1263,ORD000419,PROD00067,10,237.41,25.7,True,3.0
1264,ORD000420,PROD00064,4,55.83,22.4,True,5.0
1265,ORD000420,PROD00001,2,108.67,29.0,True,
1266,ORD000420,PROD00015,1,379.74,6.9,True,1.0
1267,ORD000420,PROD00052,7,278.13,4.0,True,
1268,ORD000420,PROD00076,2,405.7,17.2,True,1.0
1269,ORD000421,PROD00014,3,23.3,4.4,True,3.0
1270,ORD000421,PROD00044,7,439.75,11.4,False,2.0
1271,ORD000421,PROD00027,3,391.77,6.2,False,
1272,ORD000421,PROD00058,4,421.05,14.7,False,3.0
1273,ORD000422,PROD00056,8,161.54,4.8,True,5.0
1274,ORD000423,PROD00027,5,391.77,4.2,False,
1275,ORD000423,PROD00053,1,133.51,14.2,True,3.0
1276,ORD000423,PROD00015,5,379.74,19.3,False,
1277,ORD000424,PROD00062,3,310.56,14.4,False,1.0
1278,ORD000424,PROD00050,4,120.96,19.4,False,
1279,ORD000424,PROD00035,9,309.17,15.3,True,
1280,ORD000425,PROD00067,2,237.41,8.2,False,1.0
1281,ORD000425,PROD00033,2,210.39,17.0,True,
1282,ORD000425,PROD00089,5,433.41,7.6,True,5.0
1283,ORD000426,PROD00074,9,424.53,0.1,True,5.0
1284,ORD000426,PROD00068,7,122.51,17.0,True,2.0
1285,ORD000426,PROD00024,2,263.77,22.0,False,
1286,ORD000426,PROD00081,5,320.86,17.6,False,5.0
1287,ORD000426,PROD00064,10,55.83,16.9,True,5.0
1288,ORD000427,PROD00032,1,404.43,25.7,False,2.0
1289,ORD000427,PROD00042,9,300.94,10.0,True,5.0
1290,ORD000428,PROD00089,2,433.41,3.1,True,
1291,ORD000429,PROD00027,8,391.77,12.4,True,
1292,ORD000430,PROD00057,4,102.45,6.6,True,
1293,ORD000430,PROD00092,1,212.48,27.5,False,
1294,ORD000430,PROD00018,5,358.6,19.3,False,1.0
1295,ORD000430,PROD00029,6,479.25,27.7,True,
1296,ORD000430,PROD00095,5,20.87,23.7,True,
1297,ORD000431,PROD00070,1,212.25,27.8,False,2.0
1298,ORD000431,PROD00022,7,357.02,26.6,True,
1299,ORD000431,PROD00085,10,93.89,6.9,False,
1300,ORD000432,PROD00046,9,7.12,20.9,True,5.0
1301,ORD000432,PROD00097,1,166.75,20.0,True,
1302,ORD000432,PROD00058,3,421.05,7.0,True,2.0
1303,ORD000433,PROD00026,5,65.55,13.8,False,
1304,ORD000433,PROD00017,3,288.36,0.9,True,3.0
1305,ORD000434,PROD00020,8,240.75,11.3,True,5.0
1306,ORD000434,PROD00089,3,433.41,20.5,False,
1307,ORD000434,PROD00009,3,73.31,6.4,True,4.0
1308,ORD000434,PROD00021,4,498.27,21.0,True,
1309,ORD000435,PROD00092,10,212.48,29.5,False,
1310,ORD000435,PROD00072,10,184.59,16.0,True,4.0
1311,ORD000435,PROD00087,3,339.18,18.3,False,
1312,ORD000435,PROD00068,5,122.51,18.2,True,
1313,ORD000435,PROD00076,5,405.7,11.3,False,5.0
1314,ORD000436,PROD00089,3,433.41,27.0,True,5.0
1315,ORD000437,PROD00072,8,184.59,11.8,True,
1316,ORD000438,PROD00069,3,393.71,7.2,True,5.0
1317,ORD000438,PROD00030,9,323.74,26.5,True,1.0
1318,ORD000439,PROD00068,5,122.51,7.8,True,1.0
1319,ORD000439,PROD00069,7,393.71,14.7,True,
1320,ORD000439,PROD00012,4,443.46,21.0,True,5.0
1321,ORD000440,PROD00010,9,360.22,2.4,False,3.0
1322,ORD000440,PROD00055,6,341.69,0.9,True,1.0
1323,ORD000440,PROD00093,1,81.08,2.5,True,5.0
1324,ORD000440,PROD00082,2,200.97,2.5,True,1.0
1325,ORD000441,PROD00069,10,393.71,0.8,True,3.0
1326,ORD000441,PROD00083,7,377.05,20.2,False,3.0
1327,ORD000441,PROD00048,3,92.71,2.6,True,5.0
1328,ORD000441,PROD00008,9,136.68,14.3,False,1.0
1329,ORD000442,PROD00023,5,472.31,15.0,True,4.0
1330,ORD000442,PROD00098,1,372.86,15.2,False,
1331,ORD000443,PROD00007,7,484.97,10.4,False,
1332,ORD000443,PROD00001,9,108.67,8.3,True,5.0
1333,ORD000443,PROD00085,2,93.89,7.1,True,5.0
1334,ORD000443,PROD00034,4,146.25,29.7,False,3.0
1335,ORD000443,PROD00032,5,404.43,24.6,False,5.0
1336,ORD000444,PROD00081,8,320.86,1.6,True,
1337,ORD000445,PROD00079,1,365.01,23.2,True,
1338,ORD000445,PROD00072,1,184.59,8.0,True,4.0
1339,ORD000445,PROD00059,5,389.0,25.0,True,5.0
1340,ORD000445,PROD00080,1,261.85,7.8,False,2.0
1341,ORD000445,PROD00046,9,7.12,28.5,False,2.0
1342,ORD000446,PROD00025,2,75.36,12.0,True,
1343,ORD000446,PROD00049,2,9.63,4.2,False,3.0
1344,ORD000446,PROD00092,3,212.48,15.7,False,2.0
1345,ORD000446,PROD00098,1,372.86,7.3,False,2.0
1346,ORD000446,PROD00068,6,122.51,21.7,False,
1347,ORD000447,PROD00100,8,225.64,26.2,False,
1348,ORD000447,PROD00033,7,210.39,4.7,False,1.0
1349,ORD000447,PROD00011,3,35.43,12.1,True,3.0
1350,ORD000448,PROD00070,5,212.25,5.8,True,4.0
1351,ORD000448,PROD00088,7,386.19,9.2,False,5.0
1352,ORD000448,PROD00024,10,263.77,28.8,True,1.0
1353,ORD000449,PROD00031,9,330.84,15.6,False,2.0
1354,ORD000449,PROD00072,8,184.59,18.3,True,3.0
1355,ORD000449,PROD00090,1,173.63,8.7,True,3.0
1356,ORD000450,PROD00027,4,391.77,29.1,False,
1357,ORD000450,PROD00028,9,78.75,7.7,False,1.0
1358,ORD000451,PROD00094,2,98.23,2.8,False,1.0
1359,ORD000451,PROD00029,9,479.25,1.4,True,
1360,ORD000451,PROD00019,2,229.88,18.9,True,2.0
1361,ORD000451,PROD00014,7,23.3,19.3,True,
1362,ORD000452,PROD00005,10,256.12,22.8,False,3.0
1363,ORD000452,PROD00093,7,81.08,2.9,False,5.0
1364,ORD000452,PROD00010,1,360.22,0.3,True,
1365,ORD000452,PROD00011,1,35.43,29.9,True,3.0
1366,ORD000453,PROD00015,9,379.74,27.7,True,3.0
1367,ORD000453,PROD00071,8,235.94,19.1,False,
1368,ORD000453,PROD00017,5,288.36,24.7,True,4.0
1369,ORD000453,PROD00077,1,99.88,26.5,True,5.0
1370,ORD000454,PROD00018,5,358.6,18.1,True,5.0
1371,ORD000454,PROD00008,5,136.68,3.3,False,
1372,ORD000454,PROD00010,7,360.22,15.9,False,5.0
1373,ORD000455,PROD00097,4,166.75,5.1,True,5.0
1374,ORD000455,PROD00053,10,133.51,15.2,True,
1375,ORD000456,PROD00043,2,84.9,2.8,True,3.0
1376,ORD000456,PROD00044,3,439.75,15.6,False,1.0
1377,ORD000456,PROD00054,6,5.97,18.9,False,
1378,ORD000457,PROD00055,9,341.69,20.8,True,4.0
1379,ORD000457,PROD00056,1,161.54,28.2,True,1.0
1380,ORD000457,PROD00096,9,106.92,26.5,False,5.0
1381,ORD000457,PROD00006,2,367.61,24.5,True,4.0
1382,ORD000458,PROD00042,4,300.94,3.0,True,3.0
1383,ORD000459,PROD00046,9,7.12,16.5,False,4.0
1384,ORD000459,PROD00007,8,484.97,12.7,True,5.0
1385,ORD000459,PROD00056,5,161.54,8.7,True,
1386,ORD000460,PROD00071,8,235.94,23.4,False,
1387,ORD000460,PROD00001,8,108.67,25.9,True,2.0
1388,ORD000460,PROD00068,4,122.51,19.4,True,
1389,ORD000461,PROD00058,10,421.05,24.7,False,5.0
1390,ORD000461,PROD00089,2,433.41,24.1,False,1.0
1391,ORD000461,PROD00003,8,496.86,29.8,True,5.0
1392,ORD000462,PROD00080,7,261.85,26.1,False,5.0
1393,ORD000462,PROD00081,10,320.86,22.4,False,
1394,ORD000462,PROD00054,9,5.97,8.9,False,5.0
1395,ORD000462,PROD00099,4,303.84,4.4,True,
1396,ORD000462,PROD00074,9,424.53,26.6,True,2.0
1397,ORD000463,PROD00024,4,263.77,8.8,True,4.0
1398,ORD000464,PROD00073,10,26.73,21.0,False,
1399,ORD000464,PROD00072,2,184.59,13.7,False,1.0
1400,ORD000464,PROD00008,8,136.68,5.2,True,2.0
1401,ORD000464,PROD00053,9,133.51,18.2,False,5.0
1402,ORD000465,PROD00084,3,215.92,19.7,True,3.0
1403,ORD000465,PROD00032,1,404.43,26.9,False,1.0
1404,ORD000465,PROD00067,3,237.41,27.1,False,5.0
1405,ORD000466,PROD00052,6,278.13,16.3,True,3.0
1406,ORD000466,PROD00076,2,405.7,23.5,False,3.0
1407,ORD000467,PROD00081,9,320.86,14.5,False,
1408,ORD000467,PROD00010,3,360.22,23.0,False,1.0
1409,ORD000467,PROD00028,5,78.75,25.3,False,2.0
1410,ORD000467,PROD00002,4,404.37,17.6,False,3.0
1411,ORD000468,PROD00004,3,463.68,14.4,True,
1412,ORD000469,PROD00056,1,161.54,3.5,False,1.0
1413,ORD000469,PROD00077,2,99.88,20.0,False,1.0
1414,ORD000469,PROD00051,1,102.06,28.4,False,5.0
1415,ORD000469,PROD00050,5,120.96,2.4,True,3.0
1416,ORD000469,PROD00009,1,73.31,13.6,True,5.0
1417,ORD000470,PROD00075,7,192.57,18.8,True,2.0
1418,ORD000470,PROD00057,5,102.45,8.1,False,5.0
1419,ORD000471,PROD00051,8,102.06,26.6,False,4.0
1420,ORD000471,PROD00021,3,498.27,17.9,False,
